0,drop_bot,drop_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,28
0,drop_bot,big,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,27
0,drop_bot,blue_bird,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,32
0,drop_bot,ggg,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,15
0,drop_bot,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,26
0,drop_bot,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,32
0,drop_bot,maru,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,32
0,drop_bot,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,22
0,drop_bot,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,23
0,drop_bot,transfer,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,30
0,drop_bot,showing_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,208
0,big,drop_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,20
0,big,big,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,22
0,big,blue_bird,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,17
0,big,ggg,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,15
0,big,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,25
0,big,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,20
0,big,maru,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,22
0,big,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,19
0,big,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,18
0,big,transfer,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,28
0,big,showing_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,52
0,blue_bird,drop_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,31
0,blue_bird,big,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,31
0,blue_bird,blue_bird,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,16
0,blue_bird,ggg,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,15
0,blue_bird,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,30
0,blue_bird,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,16
0,blue_bird,maru,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,16
0,blue_bird,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,16
0,blue_bird,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,15
0,blue_bird,transfer,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,25
0,blue_bird,showing_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,90
0,ggg,drop_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,15
0,ggg,big,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,21
0,ggg,blue_bird,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,16
0,ggg,ggg,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,16
0,ggg,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,16
0,ggg,kinai,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,17
0,ggg,maru,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,17
0,ggg,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,20
0,ggg,poscat,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,16
0,ggg,transfer,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,18
0,ggg,showing_bot,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,31
0,keai,drop_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,28
0,keai,big,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,19
0,keai,blue_bird,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,31
0,keai,ggg,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,15
0,keai,keai,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,30
0,keai,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,34
0,keai,maru,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,34
0,keai,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,26
0,keai,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,18
0,keai,transfer,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,29
0,keai,showing_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,174
0,kinai,drop_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,26
0,kinai,big,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,19
0,kinai,blue_bird,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,31
0,kinai,ggg,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,16
0,kinai,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,31
0,kinai,kinai,NCFellowship-2019_m1_v6,False,0.5,0.5,0.0,35
0,kinai,maru,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,33
0,kinai,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,1.0,21
0,kinai,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,35
0,kinai,transfer,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,36
0,kinai,showing_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,183
0,maru,drop_bot,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,29
0,maru,big,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,22
0,maru,blue_bird,NCFellowship-2019_m1_v6,False,1.0,0.0,1.0,21
0,maru,ggg,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,18
0,maru,keai,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,33
0,maru,kinai,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,37
0,maru,maru,NCFellowship-2019_m1_v6,False,1.0,0.0,0.0,34
0,maru,npc,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,23
0,maru,poscat,NCFellowship-2019_m1_v6,False,0.0,1.0,0.0,19
